track_id,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,rmse_01_mean,spectral_centroid_01_mean,spectral_bandwidth_01_mean,chroma_var
153137,-295.13861,154.67207,5.94864,34.51612,-9.1172,15.69196,-4.15135,8.87504,-5.85991,2.73165,1.16439,1118.0415,1567.45398,0.03315
153138,-317.23785,184.44595,17.91487,6.5679,10.40199,-10.54328,-4.92746,4.92248,-1.18418,-4.40386,4.58374,459.18729,614.15405,0.00646
153139,-438.13293,165.56741,89.74706,42.11778,20.10939,13.06102,10.61625,5.2216,0.15484,-2.53253,2.29836,312.90759,715.6861,0.01369
153140,-211.94116,196.0209,-22.45052,2.7474,-3.71514,-1.4892,-12.16576,-9.28662,-1.43762,-6.00575,4.22083,645.28833,987.54437,0.02114
153141,-388.39273,140.08806,59.4352,37.67235,27.53437,24.35411,19.55356,18.4084,8.61824,-0.84766,2.43112,396.14313,911.19128,0.01198
153142,-307.7381,158.75436,18.48392,28.22035,20.1777,7.93984,6.89579,14.77559,1.0892,-9.29621,3.38049,733.34467,1451.4978,0.01265
153143,-326.28595,208.67108,32.20863,4.82736,5.77276,-0.86282,3.40148,6.50802,3.20732,-1.72343,3.24983,374.0314,511.51538,0.0165
153144,-318.27676,132.41797,6.91958,42.73213,17.14348,17.62219,-6.73739,7.67519,-3.27929,-15.80976,1.82106,909.82745,1353.67151,0.00856
153145,-140.45735,153.96942,-42.72422,37.68861,-4.42983,8.77033,-8.86481,9.10531,0.35484,8.31685,4.69833,1190.36621,1338.37878,0.01591
153146,-362.39029,186.74472,-2.49661,-24.88995,10.33346,-2.14,-17.92399,-12.97215,-11.01299,-12.56804,1.71017,539.43976,644.43549,0.01764
153147,-322.11115,127.61268,19.44732,4.13158,5.97975,10.7912,3.56012,2.84579,2.89552,0.99188,2.0045,707.5481,1068.10217,0.01359
153168,-273.14243,144.27708,17.4456,14.48409,-21.12169,-5.80691,-15.1776,-14.7307,-15.64754,-1.9615,3.81245,1023.10211,1156.45642,0.01657
153169,-135.22731,157.38298,-14.77097,35.61344,-0.19699,6.09893,-1.10159,1.29672,-6.72653,0.56026,6.95595,1138.41992,1426.95886,0.01713
153170,-131.71091,145.74403,-30.8121,20.96556,7.00362,13.7997,-12.5025,8.61225,-4.4243,4.2505,4.25078,1539.17065,1719.43347,0.01885
153171,-146.17767,88.6272,-3.74814,30.34252,-11.31005,13.29615,-11.91607,4.65581,-11.81338,2.50543,4.03611,2290.53149,2246.01733,0.01899
153172,-135.18193,140.74562,-21.98432,32.90224,-0.13493,21.66904,-1.68371,14.22625,3.17064,10.85874,6.3213,1349.43237,1580.16785,0.01612
153173,-145.40536,132.62648,1.71604,30.57475,-9.48083,23.99041,-6.2632,7.7071,-6.65613,-0.4287,6.98179,1491.26196,1746.28296,0.01061
153174,-118.27414,130.00441,-17.4257,27.05748,-17.86847,9.73694,-7.46793,7.0779,-4.74076,7.54082,5.49451,1886.81042,1818.646,0.02448
153175,-195.87735,100.69973,11.58738,51.16578,-5.39593,16.00548,-8.30097,10.46046,-5.13159,2.06354,4.92396,1840.19409,1797.41443,0.01805
153176,-162.21275,100.89705,6.48273,52.29834,-7.9607,35.81017,7.30005,15.7603,5.18564,7.73062,6.82591,1695.11389,1850.55774,0.02239
153177,-91.83869,91.54598,-20.13084,44.00984,-7.51543,23.2271,3.52661,19.32719,0.35315,13.82888,7.47733,2071.9458,2009.85754,0.03625
153178,-201.8143,75.35983,-15.74816,46.78556,0.35304,24.05868,-4.49359,11.66256,-2.91935,0.88272,2.91692,2111.89307,2083.19678,0.02155
153179,-117.58181,106.63348,-10.53138,44.63646,-2.31749,27.17517,-1.4074,11.58885,-3.10851,9.55689,6.20188,1858.11719,1956.50562,0.02162
153180,-94.66613,116.33183,-19.1302,34.4711,-0.74975,15.68275,-3.19531,11.29698,-4.84248,5.32776,7.24545,1817.95886,1789.5575,0.02327
153181,-225.08401,118.83642,-20.11461,43.73067,8.0256,8.72422,8.22168,12.51115,-0.72887,-1.39166,3.31837,1321.22705,1446.05457,0.01663
153182,-94.81692,142.39055,-1.52022,26.394,-5.15502,10.33223,-10.76022,6.26843,-10.30962,5.97413,8.40378,1563.37537,1830.97876,0.01953
153183,-186.75183,137.78197,-20.77565,16.03014,0.24621,6.45214,-15.67389,-5.0069,-7.00987,2.54417,3.62104,1344.24438,1659.60742,0.01973
153184,-137.11246,77.89667,-18.63824,25.25931,-2.53645,30.57524,-2.56979,15.71673,-9.79438,13.80474,4.53203,2250.32007,2320.38477,0.01782
153185,-222.92061,125.59147,4.92301,37.40033,8.39091,19.06443,10.62734,14.51401,-1.99298,7.68053,4.47174,1175.29907,1479.22095,0.0237
153186,-319.07999,184.08179,11.25535,15.05083,15.44516,12.06884,11.50455,6.31367,6.2847,10.3124,3.17687,498.45435,834.03168,0.03024
153187,-228.4236,184.91188,-48.48272,33.52948,17.37513,-8.67523,-5.04407,-6.40099,-1.87813,-9.13576,3.52023,767.00928,926.6803,0.01475
153188,-218.57063,191.41602,-29.14495,-2.58732,34.9198,-8.37729,-9.95902,5.87418,-8.11011,-5.032,4.36939,650.23431,781.24792,0.03844
153189,-136.95717,133.80745,-4.78229,45.89669,-4.60976,31.51602,-15.48092,6.62083,-15.43812,3.97123,6.06792,1338.83264,1709.00122,0.01535
153190,-361.84653,219.98077,63.14116,24.68552,-5.9761,10.12812,21.17858,-9.10314,7.42189,13.13757,2.43723,326.8309,574.59399,0.03261
153191,-318.92105,203.61737,33.44236,44.86905,7.58535,3.34836,-0.25214,-7.43061,-2.01709,-1.39286,2.31744,471.93106,876.75275,0.02788
153192,-218.90897,147.96384,-25.01593,11.59359,2.68682,8.96664,-6.71775,0.66115,-5.61108,-9.45728,3.80785,1008.30682,1101.68127,0.00967
153193,-150.95032,165.02257,-37.03353,34.44953,-8.15096,8.89077,-9.1857,0.99925,-2.89609,0.55966,3.69602,1092.33887,1277.81238,0.01416
153194,-139.28709,174.17393,-41.85328,36.06678,-7.17956,8.50426,-11.49619,0.20524,-3.85676,-0.01468,3.81892,1072.63794,1239.65063,0.01484
153195,-145.99992,168.23361,-36.52532,45.02349,-11.16924,13.14083,-9.87446,1.89292,-3.52352,2.02616,3.60358,1105.12952,1327.55676,0.01776
153196,-181.46671,186.42194,-31.32743,31.60168,6.74101,6.18571,-2.10837,-0.28757,2.94781,-0.02746,3.66596,810.79114,1024.08252,0.01416
153197,-119.00618,165.11414,-42.20424,39.338,-15.80425,12.56143,-13.28363,0.74273,-4.47616,2.57668,4.04538,1178.39893,1375.53467,0.01748
153198,-175.80016,148.43042,-27.58663,31.95512,-2.99604,10.39239,-6.56702,3.85096,-1.42907,2.34953,3.20222,1152.11511,1373.3064,0.0109
153199,-184.36241,170.14653,-29.10671,31.88,-1.94528,5.55654,-9.45231,-0.18359,-3.24517,-0.01556,2.88289,990.52087,1187.20361,0.01552
153200,-152.32637,163.06769,-31.16926,35.09152,-6.62819,9.60713,-11.29533,-0.25167,-5.18372,1.12336,3.3445,1125.19373,1342.66089,0.01376
153201,-200.60229,159.87444,-18.36599,25.29767,5.42883,9.8469,-5.86029,2.73041,-0.26914,2.46742,2.96159,928.83075,1184.76233,0.01313
153202,-163.5183,182.40469,-45.31686,40.22292,5.50639,10.23709,-1.27313,-0.05599,1.23996,5.27897,3.46124,946.5946,1132.45386,0.02412
153203,-149.694,188.62665,-52.11891,42.18685,7.47464,9.11869,-4.31866,-1.66704,0.49447,4.1358,3.90756,936.59595,1087.92542,0.02273
153204,-127.5368,165.7946,-46.03129,51.51004,-7.20491,16.30654,-9.22283,0.48109,-2.96255,7.10289,3.6445,1182.44958,1328.3949,0.0287
153205,-132.76385,156.69229,-42.35874,40.01273,-7.68339,22.32858,-17.7254,5.21288,-8.758,7.32096,3.42879,1326.8584,1535.60217,0.02298
153206,-165.9375,199.95497,-51.86995,39.50461,5.39204,11.48406,-4.7821,-0.94166,1.79459,2.90918,3.57194,888.36383,1030.82019,0.02257
153207,-149.29224,176.38489,-40.91207,40.60629,4.39016,15.5963,-10.18178,1.05982,-2.79161,8.55128,3.65303,1009.97803,1279.68457,0.0207
153208,-149.89627,149.05821,-27.67832,42.62764,-7.0543,22.62376,-11.88709,9.94681,-7.18754,12.23623,3.53306,1368.45593,1639.78064,0.02392
153209,-160.90137,166.26454,-36.0657,31.6867,-3.37214,22.669,-9.95055,2.2215,-8.88298,7.82815,3.2704,1117.4812,1324.7655,0.0214
153210,-152.05693,177.07707,-42.65634,36.23223,0.53549,12.55926,-6.06828,-1.64452,-0.0771,5.84729,3.47191,1025.91272,1197.60986,0.01932
153211,-124.59213,148.17673,-45.04988,52.91746,-18.69867,25.76674,-14.11873,10.56061,-5.01744,11.58296,3.20739,1472.87769,1607.43726,0.02365
153212,-217.86577,159.77608,-24.97923,15.35332,-17.01421,8.37918,-6.08243,14.1121,6.48239,6.07508,2.52525,1023.2558,1297.6488,0.02367
153214,-166.70673,134.8871,-20.22792,52.38906,-13.30359,32.55729,-8.9453,10.49986,4.95995,4.88576,3.81494,1519.42114,1656.35657,0.01853
153237,-158.0737,127.83013,-15.98278,45.68896,8.12762,13.54403,3.82952,13.03278,-1.55406,1.54569,4.02236,1409.56018,1701.05884,0.02565
153270,-305.89191,197.01549,-0.74526,17.34683,1.22259,14.7851,8.13705,13.75438,-2.21251,4.47561,1.36775,658.54401,1245.01001,0.03286
153271,-318.37134,203.45949,-7.86098,4.35113,-9.22395,13.13996,7.83845,3.70554,-0.06043,-3.37076,1.33193,628.48218,1007.776,0.03162
153272,-237.46892,175.50941,0.59991,14.39576,-8.28071,-2.23685,-5.66507,5.54031,-8.12665,-3.70523,2.15809,891.04675,1519.10889,0.02531
153273,-341.30225,191.95781,25.57965,12.27679,11.45405,6.28365,5.67243,6.70907,-4.20404,6.58071,1.49925,514.31653,931.09015,0.02662
153312,-163.09975,123.16513,-26.52742,36.44334,-7.53355,6.6842,-2.91762,0.21382,-4.98879,3.53064,3.118,1660.97388,1890.33411,0.01586
153317,-163.70319,144.63979,-42.54649,32.50486,-12.83217,12.69549,-4.83215,9.82472,-8.04952,0.76431,2.43207,1368.57324,1532.12244,0.01684
153318,-169.12141,160.02025,-56.36704,29.01114,-11.73688,5.12822,-3.3748,3.71536,-6.4056,-0.78116,2.75592,1119.24841,1231.06519,0.01679
153319,-184.82928,138.06177,-38.7525,27.63121,-13.21104,12.98988,-6.27498,10.93737,-8.01696,1.17717,2.19508,1383.71924,1587.0647,0.01738
153320,-223.46442,163.12474,-47.87191,22.57637,-11.6575,12.06961,-3.54215,7.49478,-6.34113,2.11914,2.07214,1070.83093,1250.22961,0.01615
153321,-163.70319,144.63979,-42.54649,32.50486,-12.83217,12.69549,-4.83215,9.82472,-8.04952,0.76431,2.43207,1368.57324,1532.12244,0.01684
153322,-242.92776,147.32709,-45.48605,23.70619,-5.80221,15.56348,-5.52024,4.67002,2.04498,0.20148,1.79676,1162.51306,1325.17297,0.0229
153323,-218.05307,147.40533,-48.11472,36.37262,-2.86614,16.36476,-0.74802,1.95811,10.77174,-8.07811,2.07495,1214.41772,1295.33691,0.01929
153324,-368.51404,89.04357,40.86908,30.94088,21.51778,33.20824,20.4065,14.95915,7.59312,2.35457,1.87105,1115.90381,1757.56116,0.03347
153325,-208.90913,89.89299,-36.6784,35.71774,-2.25818,14.6992,-4.82867,-4.06421,14.07537,-4.39642,2.10404,2325.17871,1949.9071,0.03201
153326,-320.34381,43.92082,5.07404,24.78191,-1.45935,12.848,15.36779,4.87358,3.92176,2.33729,0.33416,3722.6626,2972.01147,0.03294
153327,-271.0322,76.72781,4.14121,55.13685,-11.3702,12.42313,18.50211,-2.09678,14.99862,12.86322,3.96114,1610.43921,1193.98608,0.02454
153328,-335.92514,-72.02236,11.86246,35.63514,-25.57582,9.13418,12.9362,-15.5836,5.21518,7.74991,0.97248,5213.99609,2550.26318,0.0241
153329,-425.89474,138.25075,58.11471,77.05435,31.01779,-5.62006,-3.90574,-16.35396,-25.65796,-19.21233,1.24356,644.51215,1224.50195,0.02258
153330,-464.18362,81.47198,-27.84367,-19.15488,5.98577,-1.69667,-7.0601,-4.62042,-1.00672,7.45139,0.39131,1319.97095,1377.02673,0.01357
153331,-584.16174,21.23062,47.63178,-6.11077,5.41816,27.24536,-1.46855,30.81619,-4.78742,14.54373,0.33553,3056.18359,2149.03931,0.0185
153332,-515.17316,58.00733,11.94507,13.37601,13.37499,13.52011,5.44216,6.62104,7.34861,4.1936,0.14115,3095.71558,2936.70068,0.03413
153333,-170.81383,104.08494,-3.31256,45.79647,0.79598,24.4383,-8.30921,8.71389,-2.32347,1.52961,5.47245,1757.67017,1891.96436,0.01328
153334,-135.86491,96.26888,-0.53598,50.18555,-4.8647,31.40723,-0.1091,10.75849,-0.6176,7.70654,8.25436,1767.9303,1659.94861,0.02396
153335,-131.46233,111.07413,-15.63977,56.80613,-0.84216,39.63002,-10.76073,13.65681,-0.61148,9.35509,6.4489,1656.09229,1815.11389,0.04012
153336,-151.08159,138.12665,-8.80104,33.22758,-1.71869,17.53395,-6.21631,3.10388,0.32621,2.98016,7.80491,1158.03625,1413.70898,0.01854
153337,-170.59271,61.92264,-16.00285,61.16837,-12.56412,35.17051,3.52557,9.57998,11.56831,5.44998,8.44236,2140.97803,1732.87622,0.02813
153338,-124.72826,100.42308,-31.79439,71.93638,-11.13789,28.90947,-11.29703,18.53902,-8.46837,11.1571,4.26811,2041.71814,1863.22412,0.01859
153339,-130.76729,98.63673,-35.32896,69.27068,-3.77199,23.91871,0.13594,13.24358,-1.61331,11.52503,4.6319,1857.07764,1698.03174,0.01988
153340,-188.44569,120.67531,11.38118,59.83873,-4.57672,19.45748,2.0722,8.48444,-3.86393,5.15875,4.97898,1370.55066,1680.32397,0.01714
153341,-138.57758,111.89018,-40.68719,70.18854,-6.8929,16.76619,-4.77078,8.22504,0.57935,3.57293,4.14942,1709.53406,1538.63623,0.01717
153350,-265.69791,157.72903,-5.74667,-5.00178,6.55864,5.58655,2.11846,6.3938,0.43497,2.36882,2.2003,806.31311,1116.93237,0.01568
153351,-270.57224,121.65547,26.76013,27.17057,18.98476,20.64918,9.52095,13.80754,4.42436,5.79494,2.94088,964.84656,1532.60669,0.02191
153352,-250.31686,151.73108,3.2542,17.15086,11.85306,12.86055,12.13998,6.49486,5.61417,10.64048,4.84759,690.27209,1124.51208,0.02408
153353,-248.04683,163.24574,15.43301,12.25065,-9.32047,0.80992,2.59914,-0.31781,1.15,2.79369,2.16117,939.38055,1336.05469,0.01741
153354,-220.1624,159.53944,11.40752,-4.30661,7.63234,6.77971,2.71473,13.26712,1.22136,4.26889,3.06667,1148.21765,1787.19348,0.02009
153355,-263.11096,106.78058,-2.97573,30.04812,9.64219,18.37718,6.0679,13.58277,1.20987,6.41796,1.8955,1575.05603,1916.38831,0.01999
153356,-304.64435,164.43771,30.47892,11.0046,2.57973,8.45295,-1.98807,-3.02445,-4.5408,-9.28606,2.20304,991.4281,1493.3418,0.0185
153357,-214.9449,174.59761,30.11201,-5.23793,7.19055,12.32244,2.5018,7.51096,-0.07596,8.85184,2.92102,1064.26013,1940.6416,0.02758
153358,-245.90849,203.93864,-4.50365,0.85011,13.88206,-5.07365,-12.09799,4.22473,6.45768,-12.78985,4.13669,548.24701,747.17236,0.02333
153359,-57.11129,130.38004,-36.91706,57.45377,-20.83479,34.67952,-15.63668,23.42705,-13.69943,15.1713,6.38058,1714.31165,1873.9635,0.0164
153362,-148.95847,213.53787,-88.65347,32.38115,-20.8927,10.42027,7.92423,-9.19315,9.12572,-17.6847,4.42789,962.1839,943.75018,0.04116
153365,-84.17337,117.29736,-32.80918,49.90036,-20.89434,24.65733,-25.54519,21.06029,-17.96176,16.36389,5.76074,1876.20752,2015.87793,0.02295
153366,-115.18174,143.48409,-6.03228,42.48676,-8.33719,18.45308,-10.89582,17.7182,-11.87037,4.22587,6.21302,1555.15063,1793.75854,0.01816
153367,-112.38047,89.6921,18.35286,43.16347,-8.31379,22.66387,-10.45507,12.8077,-9.60767,6.58211,6.19668,2457.677,2306.25928,0.01123
153368,-87.06953,120.0274,0.43178,47.26292,-11.55238,18.22945,-9.77232,11.12987,-12.29503,-0.90371,6.52136,1819.41772,2085.29907,0.02205
153372,-113.01593,112.6852,-28.52277,44.54031,-3.83247,37.7663,0.75314,22.15589,-2.65787,10.98098,4.85636,1941.25574,1940.91516,0.02552
153373,-206.76442,134.63396,-3.00048,32.16533,-5.15256,4.97497,-2.93302,0.6102,-6.15283,2.16561,3.37413,1302.27588,1806.30042,0.01634
153381,-214.26627,161.91719,-80.93736,-14.08453,-0.09887,-7.58099,-3.26236,-5.34251,-2.74007,-6.64435,2.33071,1098.43005,884.96722,0.01433
153382,-131.87718,141.61813,-29.20019,45.21474,-9.68251,15.52923,0.02191,4.67436,-3.05193,-2.32559,5.51478,1344.58557,1610.76477,0.0269
153383,-146.35808,139.74796,-28.58633,38.44443,-1.0,12.8906,-1.83,5.24826,-1.78998,-3.57034,6.51716,1391.65051,1629.6582,0.01723
153384,-207.26538,142.63806,-21.82639,25.59573,5.90216,9.73788,-2.52561,-6.29964,-2.23445,-7.5546,4.22929,1340.19043,1650.74438,0.01207
153385,-198.75742,144.86362,-9.30851,39.69143,3.54339,6.59701,3.25924,0.39337,-2.83904,-5.76914,6.00418,1228.51575,1545.5144,0.01229
153386,-162.30624,134.24812,-26.48812,35.60277,-1.74201,11.20841,0.02153,1.98518,-1.17344,-3.66177,5.69351,1363.35803,1627.47241,0.01313
153387,-170.26303,126.24551,-39.32286,22.06009,-9.93732,8.10572,-4.32178,-5.47155,-6.24056,-4.81888,4.30572,1557.526,1694.88232,0.01645
153388,-205.73782,128.39201,-27.30486,24.04834,-4.24753,7.31054,-0.94187,-1.63899,-6.28512,-4.77806,3.80717,1683.71692,1849.33032,0.01621
153389,-227.29716,155.59761,-4.86469,36.83012,14.09948,11.46959,4.89434,-0.72058,-3.10559,4.20358,3.41983,855.76868,1253.66541,0.0186
153390,-181.72153,144.89001,-19.12079,45.94817,13.29438,21.06055,-2.61005,0.01202,-3.98143,6.15203,3.84688,1157.703,1480.01807,0.01809
153391,-115.66478,133.27196,-21.11819,41.09287,-13.06893,23.11839,-6.41673,4.23542,-10.56696,4.72338,5.28584,1533.85718,1758.50122,0.02162
153392,-166.98615,146.39206,-29.11549,52.5997,10.34476,28.47161,-3.07486,4.47747,-6.481,8.43725,4.44926,1104.97168,1350.46094,0.01974
153393,-226.57193,134.80975,-7.29827,25.97876,4.81698,10.2494,-6.9046,0.97515,-5.62323,-1.36456,2.9133,1155.09692,1616.00452,0.01824
153394,-215.72948,190.26123,5.5476,15.56386,2.59411,-8.1211,6.45299,15.29602,-6.31372,-14.93838,4.92771,694.39087,951.10596,0.02142
153395,-167.41623,143.05406,0.69044,30.01832,11.93467,1.48359,-14.67539,17.49797,15.85286,13.16631,7.57407,1164.44543,1516.16321,0.02007
153396,-155.44922,139.22462,-7.02657,27.1039,-2.06718,9.55519,-11.88388,10.03785,-1.48443,3.57518,5.69365,1314.29541,1656.40002,0.02249
153397,-181.39047,134.83473,-1.18923,33.7895,-14.03305,-1.58349,-4.77621,28.59791,3.29176,-8.32308,5.81554,1258.5531,1547.65137,0.01569
153398,-158.11836,174.42529,-18.79232,-1.60649,-14.90914,-8.99454,-3.31568,17.10234,-6.07388,-6.92131,7.48284,1035.49316,1249.91113,0.01982
153399,-104.65903,137.06726,-18.98342,49.2528,-23.39702,16.65941,-5.01822,25.26376,-0.84683,-5.76756,7.95157,1516.80432,1634.39856,0.02194
153400,-134.49631,163.15761,-42.03764,23.70495,-12.32545,5.57083,7.96797,20.34531,-0.11533,-14.72774,7.99834,1024.21692,1189.4729,0.01643
153401,-193.0096,199.2352,-25.06803,37.72054,-1.66331,-5.78273,-3.81722,5.60779,-7.1813,-4.76729,3.9351,834.19153,1105.86572,0.01966
153402,-36.93778,105.98105,-25.74157,41.38676,5.9605,18.86316,-7.09286,12.91241,-8.30722,4.30875,8.70312,1923.18115,2098.31885,0.02512
153403,-78.36843,100.32356,-20.80752,43.55303,-27.97729,33.1239,-13.65426,-0.62358,-10.50782,-0.88674,5.02915,2383.85596,2106.56909,0.0248
153404,-132.6312,146.9731,-20.46023,47.73311,-4.62837,17.84781,-4.30515,9.69102,-0.81372,0.36223,6.32645,1213.4502,1545.91064,0.01912
153405,-145.81671,169.50316,-21.2835,30.29929,-2.29004,3.80147,-8.40716,4.69012,-4.01431,-5.0317,6.52587,1260.76331,1413.31067,0.01997
153406,-16.16661,87.29168,-41.57987,53.16934,-16.8159,21.50242,-1.03376,11.75316,-13.99378,2.03436,8.30602,2346.20166,1950.97925,0.02238
153407,-75.31194,170.44275,-36.7677,27.03143,3.93446,14.65016,-15.30965,5.82415,-2.48708,-5.05192,7.78486,1180.92126,1462.76709,0.02794
153408,-132.73265,133.4413,-26.64262,50.58301,-15.05402,25.10765,-9.25661,7.25524,0.56501,4.53344,5.22281,1494.52551,1678.80933,0.01593
153409,-97.01876,152.07526,-50.10281,59.6722,-9.73771,30.16485,-4.21263,7.46551,1.73194,-6.37384,6.29688,1389.6571,1515.0592,0.02166
153410,-118.0543,140.58684,-53.74531,49.98274,-3.79935,10.11434,-0.40343,0.21619,-7.7491,-5.31753,5.68517,1440.98962,1403.79907,0.03205
153411,-246.09145,145.29242,-11.99685,27.95571,-7.10214,-6.23635,-9.98761,-6.02356,-6.81054,-4.97335,3.52891,1039.53748,1479.01257,0.01913
153412,-110.19585,160.15034,-30.04653,39.19274,-12.11904,2.52653,-16.06053,4.96773,-10.04479,-3.59208,7.82962,1170.52222,1379.43823,0.01523
153413,-188.85622,131.14105,-11.59526,13.63571,-3.98626,41.52036,7.18586,7.08465,3.48027,6.88372,5.58645,1392.54114,1660.96704,0.01331
153414,-122.57167,140.1234,-42.91331,56.6694,-2.31544,19.90085,-2.37622,9.21247,11.22205,-3.97119,7.24422,1315.69995,1501.90601,0.03415
153420,-70.27097,126.86278,-34.60958,50.46549,-9.84147,35.27919,-12.03618,27.09721,-6.31829,18.55113,7.37826,1616.26208,1865.26135,0.02804
153423,-97.58895,130.32724,-34.58263,47.18673,-18.49063,27.65033,-16.80794,18.92452,-10.29024,14.09519,5.97507,1574.85547,1798.82141,0.01767
153424,-155.43587,136.07643,-7.37998,46.39799,-5.05462,17.70551,-8.13461,12.07399,-7.16811,0.71048,6.11367,1440.92688,1708.15979,0.01716
153425,-172.2718,169.64287,-12.71276,12.42521,13.54156,11.57028,-5.48772,-2.47704,-5.96195,-3.5966,5.23243,1206.5061,1427.8999,0.01523
153427,-212.98599,149.97542,-8.23718,18.49754,0.36279,11.94485,-7.03466,5.96285,0.533,0.92455,3.11546,1099.172,1479.88843,0.01725
153428,-152.90567,139.02165,-29.1095,24.67405,-7.04274,12.46231,-1.13597,3.91672,-1.35601,0.55307,5.24346,1269.38831,1559.68286,0.01525
153429,-89.11246,161.41473,-49.3945,37.85207,-1.2481,12.65318,-1.0529,9.24377,0.99464,3.86076,6.44372,1249.92908,1414.40161,0.0219
153430,-172.53883,157.30583,-11.89146,26.18024,-6.85932,15.73812,-5.86391,2.98133,-7.97168,-3.01724,4.5075,1059.07043,1404.89136,0.01525
153431,-89.81296,141.52312,-43.42979,32.52443,-10.84759,20.13046,-12.70557,8.67189,-2.49893,4.17681,5.42578,1553.05017,1682.54919,0.02073
153432,-270.72366,132.47311,-6.84844,16.84481,-1.53717,2.85173,-7.99588,0.93025,-11.65797,-8.68995,2.15197,1192.74927,1575.39294,0.01524
153433,-166.31007,135.94678,-5.8754,27.33693,-1.54111,10.6484,-7.94251,3.43897,-5.73431,-0.58567,4.53543,1182.92639,1448.06152,0.01381
153434,-257.16718,154.13765,-3.57589,8.7533,9.49603,4.57035,-5.71089,-0.25716,-0.26496,-3.73108,2.41205,841.39093,1125.32629,0.01656
153435,-151.22351,146.92857,-23.13579,23.03436,-15.39169,13.03679,-8.85583,2.36839,-3.23049,0.54086,4.42343,1245.7179,1568.19019,0.01475
153436,-191.88937,163.92957,-6.14728,7.20465,-6.33358,8.59608,-17.8157,-3.91448,-6.21444,-3.29407,3.46227,1095.62573,1500.39355,0.01504
153437,-114.27478,134.99817,-41.52739,22.44909,1.5815,12.97149,-7.88775,8.00766,-3.26415,5.59113,5.73696,1437.28296,1617.02515,0.02038
153438,-176.22305,140.13348,-7.39858,29.43615,2.38531,14.28502,-1.49957,7.59176,-2.81712,3.02342,4.57689,1298.97583,1689.42554,0.02251
153449,-95.10066,127.5565,-24.64944,54.57557,-18.84168,36.86839,-16.59272,24.97073,-8.64517,14.6418,6.04042,1722.6604,1905.88757,0.01836
153450,-205.82916,170.25572,-39.37375,10.61763,2.248,1.9056,7.10228,-4.51544,-0.55541,-8.672,2.86771,874.65656,939.45459,0.02513
153452,-111.38748,144.83119,-33.85535,28.81644,-3.25197,15.19689,-10.1989,6.6285,-7.38192,3.32143,6.0241,1408.56543,1666.01392,0.01625
153473,-213.52373,133.04697,-82.08553,27.00292,-20.74011,-4.40125,-32.17945,2.97387,3.44909,-24.72817,2.46005,1368.5238,1221.75574,0.01735
153474,-230.00269,138.12154,-71.21534,23.23237,-16.64316,-0.2619,-26.60795,6.29936,3.16449,-20.43775,1.92304,1383.97583,1279.64563,0.01553
153475,-221.12869,127.51002,-44.46851,16.88667,-7.26319,0.48095,-24.9305,1.88451,1.86365,-17.99183,1.97765,1325.03735,1403.5907,0.0142
153476,-237.39371,140.34746,-42.45662,19.94865,-21.67723,-2.03661,-21.2389,15.12888,0.16143,-18.42996,1.9178,1360.25146,1483.94641,0.01769
153477,-262.60904,133.35777,-35.76863,13.76913,-14.4871,-5.08703,-22.05396,12.13701,6.15211,-17.55246,1.91147,1279.87109,1452.56396,0.01207
153478,-218.58321,131.21338,-69.93289,17.67294,-18.21358,0.99779,-29.33554,7.74037,-0.97554,-21.58462,2.46816,1452.45996,1381.24243,0.02382
153479,-240.76833,123.98766,-63.28285,22.20985,-10.40441,2.48234,-26.79411,4.05196,-0.08665,-19.17157,1.80687,1475.72839,1405.47473,0.01644
153480,-146.29765,172.67686,-29.91449,48.51508,1.25515,15.06729,-1.70816,2.17814,-0.80803,1.59062,5.21355,922.87463,1211.48657,0.01705
153481,-135.33524,189.1758,-24.92849,40.89733,0.28773,12.70606,-0.92783,0.89676,-1.70392,-2.49797,6.54168,774.39923,1078.55359,0.02086
153482,-105.79783,170.48732,-43.02743,54.67289,-0.76915,16.57772,-3.67356,3.11142,-3.92723,-0.41628,7.25883,1008.97321,1229.32458,0.02
153503,-105.87744,151.74545,-49.11534,37.54504,6.11563,10.80101,-3.39816,9.33114,-2.12504,1.88511,5.38063,1169.92419,1284.57483,0.01701
153504,-114.0088,159.15665,-44.98945,48.54684,16.49781,5.84636,2.73645,7.53481,0.56481,2.45441,7.14118,1052.39099,1155.98206,0.02022
153505,-169.82275,144.95428,-44.71902,39.53131,12.3033,7.69689,1.64791,2.50553,-0.12486,0.09362,3.69834,1136.71082,1206.70288,0.01471
153506,-130.00227,154.20847,-50.61102,43.16925,14.62026,4.13155,-2.14633,3.1542,-1.1729,-1.98188,4.63726,1156.78723,1173.4032,0.01657
153507,-112.83688,157.57256,-52.81438,50.28008,18.03222,8.96721,-3.71797,4.09813,-2.37449,-0.7866,7.0327,1099.49463,1132.72937,0.01465
153508,-131.2282,156.29927,-47.99299,36.97504,13.84231,-0.23115,-0.93772,4.28525,1.29628,-0.08404,7.26365,1022.08057,1067.64514,0.01866
